iteration,name,time_start,time_end,elapsed_time
320,mandelbrotset,1747704349159471610,1747704349709518854,550047244
321,mandelbrotset,1747704349712869806,1747704350260043069,547173263
322,mandelbrotset,1747704350263230514,1747704350828313076,565082562
323,mandelbrotset,1747704350830923392,1747704351411818087,580894695
324,mandelbrotset,1747704351414619010,1747704351972209860,557590850
325,mandelbrotset,1747704351974692639,1747704352531567159,556874520
326,mandelbrotset,1747704352534536269,1747704353087087455,552551186
327,mandelbrotset,1747704353089897249,1747704353648123548,558226299
328,mandelbrotset,1747704353650882914,1747704354208371232,557488318
329,mandelbrotset,1747704354211647170,1747704354758241209,546594039
330,mandelbrotset,1747704354760936177,1747704355309056887,548120710
331,mandelbrotset,1747704355311986814,1747704355862893850,550907036
332,mandelbrotset,1747704355865466659,1747704356407637765,542171106
333,mandelbrotset,1747704356410478290,1747704356956838697,546360407
334,mandelbrotset,1747704356960047306,1747704357511755673,551708367
335,mandelbrotset,1747704357514529705,1747704358068473461,553943756
336,mandelbrotset,1747704358071200907,1747704358622852699,551651792
337,mandelbrotset,1747704358626604282,1747704359173726140,547121858
338,mandelbrotset,1747704359176309565,1747704359733728178,557418613
339,mandelbrotset,1747704359736394160,1747704360292774388,556380228
340,mandelbrotset,1747704360295305150,1747704360846182083,550876933
341,mandelbrotset,1747704360848781154,1747704361394549416,545768262
342,mandelbrotset,1747704361397593120,1747704361946025199,548432079
343,mandelbrotset,1747704361948684965,1747704362505973806,557288841
344,mandelbrotset,1747704362508362643,1747704363069663519,561300876
345,mandelbrotset,1747704363072674466,1747704363625372676,552698210
346,mandelbrotset,1747704363628321880,1747704364175420478,547098598
347,mandelbrotset,1747704364177996221,1747704364742140625,564144404
348,mandelbrotset,1747704364745488784,1747704365304778822,559290038
349,mandelbrotset,1747704365308050570,1747704365870362591,562312021
350,mandelbrotset,1747704365873573504,1747704366438445763,564872259
351,mandelbrotset,1747704366440966538,1747704366998445007,557478469
352,mandelbrotset,1747704367001331770,1747704367552624978,551293208
353,mandelbrotset,1747704367555954418,1747704368104734814,548780396
354,mandelbrotset,1747704368107908709,1747704368654399867,546491158
355,mandelbrotset,1747704368656962898,1747704369219211779,562248881
356,mandelbrotset,1747704369222387839,1747704369780636978,558249139
357,mandelbrotset,1747704369783219845,1747704370336690331,553470486
358,mandelbrotset,1747704370339469812,1747704370894940937,555471125
359,mandelbrotset,1747704370897746121,1747704371445649892,547903771
360,mandelbrotset,1747704371448564663,1747704372005940390,557375727
361,mandelbrotset,1747704372009640567,1747704372617436053,607795486
362,mandelbrotset,1747704372620258070,1747704373174964322,554706252
363,mandelbrotset,1747704373177936575,1747704373770608948,592672373
364,mandelbrotset,1747704373773713208,1747704374330187167,556473959
365,mandelbrotset,1747704374332911680,1747704374899766278,566854598
366,mandelbrotset,1747704374902594231,1747704375461527851,558933620
367,mandelbrotset,1747704375464195790,1747704376015738764,551542974
368,mandelbrotset,1747704376018637609,1747704376576797347,558159738
369,mandelbrotset,1747704376579430432,1747704377125173340,545742908
370,mandelbrotset,1747704377127962041,1747704377679900826,551938785
371,mandelbrotset,1747704377682811406,1747704378266796112,583984706
372,mandelbrotset,1747704378269427591,1747704378824422793,554995202
373,mandelbrotset,1747704378827015578,1747704379374590729,547575151
374,mandelbrotset,1747704379377569477,1747704379929301033,551731556
375,mandelbrotset,1747704379931786885,1747704380481035382,549248497
376,mandelbrotset,1747704380484381096,1747704381038229513,553848417
377,mandelbrotset,1747704381041416609,1747704381603428227,562011618
378,mandelbrotset,1747704381606498192,1747704382154699364,548201172
379,mandelbrotset,1747704382157358292,1747704382754661666,597303374
380,mandelbrotset,1747704382757503798,1747704383320540880,563037082
381,mandelbrotset,1747704383323470248,1747704383878930966,555460718
382,mandelbrotset,1747704383881448179,1747704384453480175,572031996
383,mandelbrotset,1747704384456483579,1747704385046465454,589981875
384,mandelbrotset,1747704385049643750,1747704385609673516,560029766
385,mandelbrotset,1747704385612920958,1747704386170901683,557980725
386,mandelbrotset,1747704386174043659,1747704386727041783,552998124
387,mandelbrotset,1747704386729566749,1747704387284589679,555022930
388,mandelbrotset,1747704387287272005,1747704387837764721,550492716
389,mandelbrotset,1747704387840466115,1747704388394352806,553886691
390,mandelbrotset,1747704388397258148,1747704388958718130,561459982
391,mandelbrotset,1747704388961901734,1747704389520524404,558622670
392,mandelbrotset,1747704389523345302,1747704390073526788,550181486
393,mandelbrotset,1747704390076087585,1747704390623182202,547094617
394,mandelbrotset,1747704390625722604,1747704391180462801,554740197
395,mandelbrotset,1747704391183095747,1747704391739785946,556690199
396,mandelbrotset,1747704391742461428,1747704392303040735,560579307
397,mandelbrotset,1747704392305868269,1747704392862438125,556569856
398,mandelbrotset,1747704392865133862,1747704393414631146,549497284
399,mandelbrotset,1747704393417761109,1747704393971456007,553694898
400,mandelbrotset,1747704393974114656,1747704394529177607,555062951
401,mandelbrotset,1747704394532114937,1747704395079114845,546999908
402,mandelbrotset,1747704395081693382,1747704395653627246,571933864
403,mandelbrotset,1747704395656643292,1747704396209122817,552479525
404,mandelbrotset,1747704396211603571,1747704396777499128,565895557
405,mandelbrotset,1747704396780360606,1747704397328898431,548537825
406,mandelbrotset,1747704397331389591,1747704397909737739,578348148
407,mandelbrotset,1747704397912520013,1747704398461726882,549206869
408,mandelbrotset,1747704398464715549,1747704399013191281,548475732
409,mandelbrotset,1747704399016084469,1747704399568465024,552380555
410,mandelbrotset,1747704399571054876,1747704400123581407,552526531
411,mandelbrotset,1747704400127008211,1747704400732150775,605142564
412,mandelbrotset,1747704400734943456,1747704401291550331,556606875
413,mandelbrotset,1747704401294526285,1747704401855909368,561383083
414,mandelbrotset,1747704401858670130,1747704402420403137,561733007
415,mandelbrotset,1747704402423602246,1747704402985947373,562345127
416,mandelbrotset,1747704402989789964,1747704403540852265,551062301
417,mandelbrotset,1747704403544002343,1747704404111444478,567442135
418,mandelbrotset,1747704404113902881,1747704404672209712,558306831
419,mandelbrotset,1747704404674767016,1747704405247021329,572254313
420,mandelbrotset,1747704405249985270,1747704405810512124,560526854
421,mandelbrotset,1747704405812945802,1747704406371786947,558841145
422,mandelbrotset,1747704406374155041,1747704406936800362,562645321
423,mandelbrotset,1747704406939734759,1747704407490371914,550637155
424,mandelbrotset,1747704407493499711,1747704408078490744,584991033
425,mandelbrotset,1747704408081046022,1747704408634741269,553695247
426,mandelbrotset,1747704408637446085,1747704409189485587,552039502
427,mandelbrotset,1747704409192913998,1747704409754132456,561218458
428,mandelbrotset,1747704409757061056,1747704410306893876,549832820
429,mandelbrotset,1747704410309556017,1747704410866296155,556740138
430,mandelbrotset,1747704410869053146,1747704411430230046,561176900
431,mandelbrotset,1747704411432892537,1747704411981262244,548369707
432,mandelbrotset,1747704411984082235,1747704412534806975,550724740
433,mandelbrotset,1747704412537405068,1747704413103555071,566150003
434,mandelbrotset,1747704413106249341,1747704413674857397,568608056
435,mandelbrotset,1747704413677399964,1747704414231081451,553681487
436,mandelbrotset,1747704414233600969,1747704414789045273,555444304
437,mandelbrotset,1747704414791781380,1747704415353101184,561319804
438,mandelbrotset,1747704415355598351,1747704415910290216,554691865
439,mandelbrotset,1747704415913046159,1747704416464744328,551698169
440,mandelbrotset,1747704416467209716,1747704417024807760,557598044
441,mandelbrotset,1747704417027306883,1747704417586454438,559147555
442,mandelbrotset,1747704417589050366,1747704418142094588,553044222
443,mandelbrotset,1747704418144791093,1747704418695449690,550658597
444,mandelbrotset,1747704418698489902,1747704419255943996,557454094
445,mandelbrotset,1747704419258641967,1747704419813572632,554930665
446,mandelbrotset,1747704419816067844,1747704420363527960,547460116
447,mandelbrotset,1747704420366228935,1747704420918053175,551824240
448,mandelbrotset,1747704420921078231,1747704421515720791,594642560
449,mandelbrotset,1747704421518328872,1747704422082591453,564262581
450,mandelbrotset,1747704422085615322,1747704422674407178,588791856
451,mandelbrotset,1747704422677105569,1747704423231989996,554884427
452,mandelbrotset,1747704423234312830,1747704423802247791,567934961
453,mandelbrotset,1747704423805116533,1747704424397612548,592496015
454,mandelbrotset,1747704424400285655,1747704424955669404,555383749
455,mandelbrotset,1747704424958164685,1747704425533891900,575727215
456,mandelbrotset,1747704425536473370,1747704426092550261,556076891
457,mandelbrotset,1747704426095048336,1747704426651488700,556440364
458,mandelbrotset,1747704426654356954,1747704427239785355,585428401
459,mandelbrotset,1747704427242509170,1747704427798646057,556136887
460,mandelbrotset,1747704427801785379,1747704428350665863,548880484
461,mandelbrotset,1747704428353462316,1747704428908507317,555045001
462,mandelbrotset,1747704428911597258,1747704429513243104,601645846
463,mandelbrotset,1747704429515930389,1747704430072233787,556303398
464,mandelbrotset,1747704430075344752,1747704430648343962,572999210
465,mandelbrotset,1747704430651448222,1747704431242787604,591339382
466,mandelbrotset,1747704431245481943,1747704431802165647,556683704
467,mandelbrotset,1747704431805020211,1747704432354655649,549635438
468,mandelbrotset,1747704432357115659,1747704432962062378,604946719
469,mandelbrotset,1747704432965028764,1747704433516785254,551756490
470,mandelbrotset,1747704433519377061,1747704434068444310,549067249
471,mandelbrotset,1747704434071027177,1747704434629130620,558103443
472,mandelbrotset,1747704434631614517,1747704435186806192,555191675
473,mandelbrotset,1747704435189668998,1747704435742348769,552679771
474,mandelbrotset,1747704435744848730,1747704436299421160,554572430
475,mandelbrotset,1747704436302159990,1747704436855947503,553787513
476,mandelbrotset,1747704436859377799,1747704437412228480,552850681
477,mandelbrotset,1747704437414788578,1747704437972476932,557688354
478,mandelbrotset,1747704437975189710,1747704438542136085,566946375
479,mandelbrotset,1747704438544646383,1747704439102073517,557427134
480,mandelbrotset,1747704439105003443,1747704439671073264,566069821
481,mandelbrotset,1747704439673805110,1747704440269422566,595617456
482,mandelbrotset,1747704440272669031,1747704440827428016,554758985
483,mandelbrotset,1747704440830483105,1747704441393384828,562901723
484,mandelbrotset,1747704441396161375,1747704441945884887,549723512
485,mandelbrotset,1747704441948599342,1747704442496340096,547740754
486,mandelbrotset,1747704442499319752,1747704443050588026,551268274
487,mandelbrotset,1747704443053482402,1747704443610573581,557091179
488,mandelbrotset,1747704443613254999,1747704444179877852,566622853
489,mandelbrotset,1747704444183170274,1747704444749932049,566761775
490,mandelbrotset,1747704444752480761,1747704445312072251,559591490
491,mandelbrotset,1747704445314922485,1747704445867840078,552917593
492,mandelbrotset,1747704445871135154,1747704446419776419,548641265
493,mandelbrotset,1747704446423061647,1747704446975712991,552651344
494,mandelbrotset,1747704446978545204,1747704447538841220,560296016
495,mandelbrotset,1747704447541443155,1747704448090578782,549135627
496,mandelbrotset,1747704448093590288,1747704448639647429,546057141
497,mandelbrotset,1747704448642520222,1747704449193734296,551214074
498,mandelbrotset,1747704449196928726,1747704449755002275,558073549
499,mandelbrotset,1747704449757508033,1747704450306163825,548655792
500,mandelbrotset,1747704450309243360,1747704450876848233,567604873
501,mandelbrotset,1747704450879449679,1747704451437391360,557941681
502,mandelbrotset,1747704451440044212,1747704451989620911,549576699
503,mandelbrotset,1747704451992535052,1747704452577806583,585271531
